date,unit,grade,price,price_per_kg
2017-02-09,10  키로상자,중,18949,1894.9
2017-02-09,5  키로상자,특,15000,3000.0
2017-02-09,10  키로상자,특,30000,3000.0
2017-02-09,5  키로상자,하,9372,1874.4
2017-02-09,10  키로상자,하,13072,1307.2
2017-02-10,5  키로상자,상,13567,2713.4
2017-02-10,10  키로상자,상,28195,2819.5
2017-02-10,5  키로상자,중,11897,2379.4
2017-02-10,10  키로상자,중,19429,1942.9
2017-02-10,5  키로상자,특,15000,3000.0
2017-02-10,10  키로상자,특,48462,4846.2
2017-02-10,5  키로상자,하,9372,1874.4
2017-02-10,10  키로상자,하,14458,1445.8
2017-02-11,5  키로상자,상,13567,2713.4
2017-02-11,10  키로상자,상,28195,2819.5
2017-02-11,5  키로상자,중,11897,2379.4
2017-02-11,10  키로상자,중,19429,1942.9
2017-02-11,5  키로상자,특,15000,3000.0
2017-02-11,10  키로상자,특,48462,4846.2
2017-02-11,5  키로상자,하,9372,1874.4
2017-02-11,10  키로상자,하,14458,1445.8
2017-02-13,5  키로상자,상,13567,2713.4
2017-02-13,10  키로상자,상,25767,2576.7
2017-02-13,5  키로상자,중,11897,2379.4
2017-02-13,10  키로상자,중,18094,1809.4
2017-02-13,5  키로상자,특,15000,3000.0
2017-02-13,10  키로상자,특,39933,3993.3
2017-02-13,5  키로상자,하,9372,1874.4
2017-02-13,10  키로상자,하,11052,1105.2
2017-02-14,5  키로상자,상,13567,2713.4
2017-02-14,10  키로상자,상,28180,2818.0
2017-02-14,5  키로상자,중,11897,2379.4
2017-02-14,10  키로상자,중,20541,2054.1
2017-02-14,5  키로상자,특,15000,3000.0
2017-02-14,10  키로상자,특,36470,3647.0
2017-02-14,5  키로상자,하,9372,1874.4
2017-02-14,10  키로상자,하,13352,1335.2
2017-02-15,5  키로상자,상,13567,2713.4
2017-02-15,10  키로상자,상,21228,2122.8
2017-02-15,5  키로상자,중,11897,2379.4
2017-02-15,10  키로상자,중,15383,1538.3
2017-02-15,5  키로상자,특,15000,3000.0
2017-02-15,10  키로상자,특,24000,2400.0
2017-02-15,5  키로상자,하,9372,1874.4
2017-02-15,10  키로상자,하,11142,1114.2
2017-02-16,10  키로상자,상,25108,2510.8
2017-02-16,10  키로상자,중,19478,1947.8
2017-02-16,10  키로상자,특,37024,3702.4
2017-02-16,10  키로상자,하,13139,1313.9
2017-02-17,10  키로상자,상,19160,1916.0
2017-02-17,10  키로상자,중,14353,1435.3
2017-02-17,10  키로상자,특,25621,2562.1
2017-02-17,10  키로상자,하,10294,1029.4
2017-02-18,10  키로상자,상,19160,1916.0
2017-02-18,10  키로상자,중,14353,1435.3
2017-02-18,10  키로상자,특,25621,2562.1
2017-02-18,10  키로상자,하,10294,1029.4
2017-02-20,10  키로상자,상,31559,3155.9
2017-02-20,10  키로상자,중,20927,2092.7
2017-02-20,10  키로상자,특,39488,3948.8
2017-02-20,10  키로상자,하,13462,1346.2
2017-02-21,10  키로상자,상,29075,2907.5
2017-02-21,10  키로상자,중,21888,2188.8
2017-02-21,10  키로상자,특,32395,3239.5
2017-02-21,10  키로상자,하,12831,1283.1
2017-02-22,10  키로상자,상,17700,1770.0
2017-02-22,10  키로상자,중,13384,1338.4
2017-02-22,10  키로상자,특,23478,2347.8
2017-02-22,10  키로상자,하,9424,942.4
2017-02-23,10  키로상자,상,27173,2717.3
2017-02-23,10  키로상자,중,18125,1812.5
2017-02-23,10  키로상자,특,30786,3078.6
2017-02-23,10  키로상자,하,12979,1297.9
2017-02-24,10  키로상자,상,27362,2736.2
2017-02-24,10  키로상자,중,20343,2034.3
2017-02-24,10  키로상자,특,35242,3524.2
